2007-10-28,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y
18:59,-,-,-,-,-,-,42.35346,-72.47636,-,-,42.391815,-72.51998,42.32023,-72.53217,-,-,-,-,42.38625,-72.52242,-,-,-,-,-,-
19:0,-,-,-,-,-,-,42.35586,-72.4804,-,-,42.392532,-72.51939,42.32023,-72.53217,-,-,-,-,42.382835,-72.5205,-,-,-,-,-,-
19:1,-,-,-,-,-,-,42.361565,-72.48753,-,-,42.394108,-72.5158,42.32023,-72.53217,-,-,-,-,42.378567,-72.51997,-,-,-,-,-,-
19:2,-,-,-,-,-,-,42.36416,-72.4897,-,-,42.396244,-72.51543,42.32023,-72.53217,-,-,-,-,42.377865,-72.51992,-,-,-,-,-,-
19:3,-,-,-,-,-,-,42.369858,-72.49695,-,-,42.39711,-72.5198,42.32023,-72.53217,-,-,-,-,42.375343,-72.51983,-,-,-,-,-,-
19:4,-,-,-,-,-,-,42.369236,-72.49975,-,-,42.3965,-72.52284,42.32023,-72.53217,-,-,-,-,-,-,-,-,-,-,-,-
19:5,-,-,-,-,-,-,42.371517,-72.501564,-,-,42.39504,-72.52689,42.32023,-72.53217,-,-,-,-,-,-,-,-,-,-,-,-
19:6,-,-,-,-,-,-,42.372738,-72.50119,-,-,42.393345,-72.525925,42.32023,-72.53217,-,-,-,-,-,-,-,-,-,-,-,-
19:7,-,-,-,-,-,-,42.3763,-72.500465,-,-,42.39037,-72.52507,42.32023,-72.53217,-,-,-,-,42.356297,-72.52099,-,-,-,-,-,-
19:8,-,-,-,-,-,-,42.375927,-72.502975,-,-,42.387753,-72.52366,42.32023,-72.53217,-,-,-,-,42.3516,-72.524895,-,-,-,-,-,-
19:9,-,-,-,-,-,-,42.375954,-72.510864,-,-,42.384968,-72.52798,42.32023,-72.53217,-,-,-,-,42.350887,-72.52744,-,-,-,-,-,-
19:10,-,-,-,-,-,-,42.376038,-72.51262,-,-,42.387997,-72.53198,42.32023,-72.53217,-,-,-,-,42.349365,-72.52865,-,-,-,-,-,-
19:11,-,-,-,-,-,-,-,-,-,-,42.393,-72.532814,42.32023,-72.53217,-,-,-,-,42.3489,-72.5289,-,-,-,-,-,-
19:12,-,-,-,-,-,-,42.376522,-72.51992,-,-,42.394386,-72.5331,42.32023,-72.53217,-,-,-,-,42.3489,-72.52891,-,-,-,-,-,-
19:13,-,-,-,-,-,-,42.377472,-72.51983,-,-,42.394634,-72.53395,42.32023,-72.53217,-,-,-,-,42.348793,-72.528915,-,-,-,-,-,-
19:14,-,-,-,-,-,-,42.377563,-72.519875,-,-,42.394585,-72.53394,42.32023,-72.53217,-,-,-,-,42.348682,-72.53059,-,-,-,-,-,-
19:15,-,-,-,-,-,-,42.379807,-72.51953,-,-,42.394596,-72.53394,42.32023,-72.53217,-,-,-,-,42.350475,-72.530266,-,-,-,-,-,-
19:16,-,-,-,-,-,-,42.38319,-72.52061,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.351578,-72.52836,-,-,-,-,-,-
19:17,-,-,-,-,-,-,42.387623,-72.52333,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.35245,-72.523285,-,-,-,-,-,-
19:18,-,-,-,-,-,-,42.38835,-72.524254,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.35856,-72.52089,-,-,-,-,-,-
19:19,-,-,-,-,-,-,42.391613,-72.52522,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.36219,-72.52076,-,-,-,-,-,-
19:20,-,-,-,-,-,-,42.391663,-72.52511,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.37117,-72.51978,-,-,-,-,-,-
19:21,-,-,-,-,-,-,42.393955,-72.52607,-,-,-,-,42.32023,-72.53217,-,-,-,-,-,-,-,-,-,-,-,-
19:22,-,-,-,-,-,-,42.39526,-72.526955,-,-,-,-,42.32023,-72.53217,-,-,-,-,-,-,-,-,-,-,-,-
19:23,-,-,-,-,-,-,42.403515,-72.52921,-,-,-,-,42.32023,-72.53217,-,-,-,-,-,-,-,-,-,-,-,-
19:24,-,-,-,-,-,-,42.406506,-72.52975,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.37744,-72.51985,-,-,-,-,-,-
19:25,-,-,-,-,-,-,42.406162,-72.53209,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.381275,-72.5193,-,-,-,-,-,-
19:26,-,-,-,-,-,-,42.405773,-72.53254,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.38494,-72.5217,-,-,-,-,-,-
19:27,-,-,-,-,-,-,42.4058,-72.53245,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.387657,-72.52352,-,-,-,-,-,-
19:28,-,-,-,-,-,-,42.405815,-72.53251,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.38851,-72.52438,-,-,-,-,-,-
19:29,-,-,-,-,-,-,42.40583,-72.5325,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.391483,-72.52529,-,-,-,-,-,-
19:30,-,-,-,-,-,-,42.405838,-72.5325,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.391487,-72.52526,-,-,-,-,-,-
19:31,-,-,-,-,-,-,42.405006,-72.53233,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.391495,-72.52527,-,-,-,-,-,-
19:32,-,-,-,-,-,-,42.405087,-72.5298,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.393864,-72.52615,-,-,-,-,-,-
19:33,-,-,-,-,-,-,42.402676,-72.52873,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.395042,-72.526886,-,-,-,-,-,-
19:34,-,-,-,-,-,-,42.395523,-72.527176,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.39812,-72.528076,-,-,-,-,-,-
19:35,-,-,-,-,-,-,42.392307,-72.52553,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.403923,-72.529465,-,-,-,-,-,-
19:36,-,-,-,-,-,-,42.389076,-72.524704,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.407654,-72.53019,-,-,-,-,-,-
19:37,-,-,-,-,-,-,42.38655,-72.522415,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.40985,-72.53084,-,-,-,-,-,-
19:38,-,-,-,-,-,-,42.38431,-72.5213,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.409737,-72.53363,-,-,-,-,-,-
19:39,-,-,-,-,-,-,42.382904,-72.52063,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.41101,-72.537636,-,-,-,-,-,-
19:40,-,-,-,-,-,-,42.37965,-72.51963,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.423286,-72.53777,-,-,-,-,-,-
19:41,-,-,-,-,-,-,42.377888,-72.520035,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.43424,-72.54569,-,-,-,-,-,-
19:42,-,-,-,-,-,-,42.375576,-72.519646,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.444294,-72.55328,-,-,-,-,-,-
19:43,-,-,-,-,-,-,42.375816,-72.51668,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.45176,-72.56286,-,-,-,-,-,-
19:44,-,-,-,-,-,-,42.37584,-72.51116,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.453064,-72.564804,-,-,-,-,-,-
19:45,-,-,-,-,-,-,42.37619,-72.50144,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.461636,-72.57271,-,-,-,-,-,-
19:46,-,-,-,-,-,-,42.37533,-72.50069,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.46586,-72.57988,-,-,-,-,-,-
19:47,-,-,-,-,-,-,42.37226,-72.50143,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.458466,-72.5825,-,-,-,-,-,-
19:48,-,-,-,-,-,-,42.36925,-72.5005,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.457726,-72.58143,-,-,-,-,-,-
19:49,-,-,-,-,-,-,42.370766,-72.49901,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.45776,-72.58142,-,-,-,-,-,-
19:50,-,-,-,-,-,-,42.36549,-72.49139,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.457714,-72.58139,-,-,-,-,-,-
19:51,-,-,-,-,-,-,42.362705,-72.48857,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.457817,-72.58144,-,-,-,-,-,-
19:52,-,-,-,-,-,-,42.35715,-72.48526,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.4587,-72.58235,-,-,-,-,-,-
19:53,-,-,-,-,-,-,42.357292,-72.48519,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.458916,-72.57558,-,-,-,-,-,-
19:54,-,-,-,-,-,-,42.35602,-72.48087,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.454628,-72.566895,-,-,-,-,-,-
19:55,-,-,-,-,-,-,42.35348,-72.476776,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.44921,-72.55909,-,-,-,-,-,-
19:56,-,-,-,-,-,-,42.3548,-72.480095,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.439693,-72.54891,-,-,-,-,-,-
19:57,-,-,-,-,-,-,42.354744,-72.48012,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.429737,-72.542206,-,-,-,-,-,-
19:58,-,-,-,-,-,-,42.355877,-72.480415,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.416096,-72.53703,-,-,-,-,-,-
19:59,-,-,-,-,-,-,42.360817,-72.48691,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.409077,-72.53793,-,-,-,-,-,-
20:0,-,-,-,-,-,-,42.368187,-72.49476,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.40971,-72.53273,-,-,-,-,-,-
20:1,-,-,-,-,-,-,42.37034,-72.499146,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.40418,-72.52965,-,-,-,-,-,-
20:2,-,-,-,-,-,-,42.369797,-72.50199,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.399876,-72.52798,-,-,-,-,-,-
20:3,-,-,-,-,-,-,42.37282,-72.50113,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.395313,-72.52702,-,-,-,-,-,-
20:4,-,-,-,-,-,-,42.3764,-72.500496,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.393436,-72.52599,-,-,-,-,-,-
20:5,-,-,-,-,-,-,42.37576,-72.504715,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.393383,-72.526024,-,-,-,-,-,-
20:6,-,-,-,-,-,-,42.37579,-72.51008,-,-,-,-,42.32023,-72.53217,-,-,-,-,42.390873,-72.52525,-,-,-,-,-,-
20:7,-,-,-,-,-,-,42.37583,-72.515144,-,-,-,-,-,-,-,-,-,-,42.387817,-72.52387,-,-,-,-,-,-
20:8,-,-,-,-,-,-,42.37571,-72.5197,-,-,-,-,-,-,-,-,-,-,42.386166,-72.52245,-,-,-,-,-,-
20:9,-,-,-,-,-,-,42.375725,-72.51972,-,-,-,-,-,-,-,-,-,-,42.382835,-72.52054,-,-,-,-,-,-
20:10,-,-,-,-,-,-,42.37752,-72.519806,-,-,-,-,-,-,-,-,-,-,42.37847,-72.519966,-,-,-,-,-,-
20:11,-,-,-,-,-,-,42.380634,-72.5193,-,-,-,-,-,-,-,-,-,-,42.37771,-72.519966,-,-,-,-,-,-
20:12,-,-,-,-,-,-,42.38504,-72.5216,-,-,-,-,-,-,-,-,-,-,42.375996,-72.52,-,-,-,-,-,-
20:13,-,-,-,-,-,-,42.38772,-72.52351,-,-,-,-,-,-,-,-,-,-,42.37441,-72.5199,-,-,-,-,-,-
20:14,-,-,-,-,-,-,42.391575,-72.525185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20:15,-,-,-,-,-,-,42.393974,-72.526146,-,-,-,-,-,-,-,-,-,-,42.36056,-72.520805,-,-,-,-,-,-
20:16,-,-,-,-,-,-,42.395123,-72.526825,-,-,-,-,-,-,-,-,-,-,42.35413,-72.522156,-,-,-,-,-,-
20:17,-,-,-,-,-,-,42.39906,-72.52806,-,-,-,-,-,-,-,-,-,-,42.351654,-72.52631,-,-,-,-,-,-
20:18,-,-,-,-,-,-,42.40406,-72.529434,-,-,-,-,42.25424,-72.57425,-,-,-,-,42.349445,-72.5286,-,-,-,-,-,-
20:19,-,-,-,-,-,-,42.406258,-72.53177,-,-,-,-,42.25725,-72.576164,-,-,-,-,42.349007,-72.528885,-,-,-,-,-,-
20:20,-,-,-,-,-,-,42.405804,-72.53248,-,-,-,-,42.25762,-72.57595,-,-,-,-,42.348953,-72.52893,-,-,-,-,-,-
20:21,-,-,-,-,-,-,42.405815,-72.53254,-,-,-,-,42.25943,-72.57452,-,-,-,-,42.349014,-72.528885,-,-,-,-,-,-
20:22,-,-,-,-,-,-,42.40582,-72.53248,-,-,-,-,42.265564,-72.57171,-,-,-,-,42.34898,-72.5289,-,-,-,-,-,-
20:23,-,-,-,-,-,-,42.405823,-72.532486,-,-,-,-,42.269775,-72.56599,-,-,-,-,42.348953,-72.52889,-,-,-,-,-,-
20:24,-,-,-,-,-,-,42.40582,-72.5325,-,-,-,-,42.278618,-72.5604,-,-,-,-,42.34897,-72.53058,-,-,-,-,-,-
20:25,-,-,-,-,-,-,42.405815,-72.53249,-,-,-,-,42.28243,-72.55363,-,-,-,-,42.351536,-72.53029,-,-,-,-,-,-
20:26,-,-,-,-,-,-,42.405807,-72.53252,-,-,-,-,42.2859,-72.54339,-,-,-,-,42.354664,-72.52168,-,-,-,-,-,-
20:27,-,-,-,-,-,-,42.404915,-72.531746,-,-,-,-,42.290413,-72.53333,-,-,-,-,42.360237,-72.52079,-,-,-,-,-,-
20:28,-,-,-,-,-,-,42.403168,-72.52913,-,-,-,-,42.30145,-72.528015,-,-,-,-,-,-,-,-,-,-,-,-
20:29,-,-,-,-,-,-,42.396866,-72.52773,-,-,-,-,42.30789,-72.53138,-,-,-,-,42.375324,-72.51972,-,-,-,-,-,-
20:30,-,-,-,-,-,-,42.395283,-72.527016,-,-,-,-,42.317574,-72.5297,-,-,-,-,42.37692,-72.51985,-,-,-,-,-,-
20:31,-,-,-,-,-,-,42.391888,-72.52537,-,-,-,-,42.320347,-72.53421,-,-,-,-,42.380356,-72.51938,-,-,-,-,-,-
20:32,-,-,-,-,-,-,42.389103,-72.52468,-,-,-,-,42.321823,-72.53357,-,-,-,-,42.38277,-72.52037,-,-,-,-,-,-
20:33,-,-,-,-,-,-,42.38603,-72.52252,-,-,-,-,42.322544,-72.52905,-,-,-,-,42.38661,-72.522385,-,-,-,-,-,-
20:34,-,-,-,-,-,-,42.38276,-72.52055,-,-,-,-,42.325256,-72.53061,-,-,-,-,42.387745,-72.52354,-,-,-,-,-,-
20:35,-,-,-,-,-,-,42.37858,-72.51998,-,-,-,-,42.325058,-72.53045,-,-,-,-,42.387768,-72.52354,-,-,-,-,-,-
20:36,-,-,-,-,-,-,42.377117,-72.51996,-,-,-,-,42.323345,-72.52492,-,-,-,-,42.391575,-72.52527,-,-,-,-,-,-
20:37,-,-,-,-,-,-,42.375656,-72.51983,-,-,-,-,42.331097,-72.52388,-,-,-,-,42.393883,-72.52612,-,-,-,-,-,-
20:38,-,-,-,-,-,-,42.375885,-72.51492,-,-,-,-,42.34008,-72.520134,-,-,-,-,42.395103,-72.52688,-,-,-,-,-,-
20:39,-,-,-,-,-,-,42.375885,-72.50937,-,-,-,-,42.34075,-72.51993,-,-,-,-,42.398216,-72.52808,-,-,-,-,-,-
20:40,-,-,-,-,-,-,42.37604,-72.50211,-,-,-,-,42.349743,-72.51994,-,-,-,-,42.40419,-72.52967,-,-,-,-,-,-
20:41,-,-,-,-,-,-,42.374725,-72.50079,-,-,-,-,42.354847,-72.5207,-,-,-,-,42.409725,-72.53089,-,-,-,-,-,-
20:42,-,-,-,-,-,-,42.36928,-72.5016,-,-,-,-,42.359863,-72.52083,-,-,-,-,42.409683,-72.53308,-,-,-,-,-,-
20:43,-,-,-,-,-,-,42.37024,-72.49904,-,-,-,-,42.37236,-72.519455,-,-,-,-,42.41629,-72.53702,-,-,-,-,-,-
20:44,-,-,-,-,-,-,42.371174,-72.49829,-,-,-,-,42.37312,-72.518845,-,-,-,-,42.42814,-72.540855,-,-,-,-,-,-
20:45,-,-,-,-,-,-,42.364166,-72.48986,-,-,-,-,42.373714,-72.5199,-,-,-,-,42.4401,-72.54923,-,-,-,-,-,-
20:46,-,-,-,-,-,-,42.35689,-72.48258,-,-,-,-,42.375496,-72.5198,-,-,-,-,42.44862,-72.55784,-,-,-,-,-,-
20:47,-,-,-,-,-,-,42.35344,-72.47793,-,-,-,-,42.377426,-72.51985,-,-,-,-,42.452442,-72.56371,-,-,-,-,-,-
20:48,-,-,-,-,-,-,42.354774,-72.48014,-,-,-,-,42.38107,-72.51933,-,-,-,-,42.45985,-72.57149,-,-,-,-,-,-
20:49,-,-,-,-,-,-,42.354816,-72.480125,-,-,-,-,42.383507,-72.52083,-,-,-,-,42.46638,-72.57959,-,-,-,-,-,-
20:50,-,-,-,-,-,-,42.35478,-72.4801,-,-,-,-,42.38599,-72.52426,-,-,-,-,42.458576,-72.582405,-,-,-,-,-,-
20:51,-,-,-,-,-,-,42.354786,-72.48016,-,-,-,-,42.387222,-72.52646,-,-,-,-,42.457695,-72.58139,-,-,-,-,-,-
20:52,-,-,-,-,-,-,42.35478,-72.48015,-,-,-,-,42.385433,-72.52479,-,-,-,-,42.457726,-72.5814,-,-,-,-,-,-
20:53,-,-,-,-,-,-,42.354813,-72.48012,-,-,-,-,42.38249,-72.5202,-,-,-,-,42.45765,-72.58137,-,-,-,-,-,-
20:54,-,-,-,-,-,-,42.355015,-72.480705,-,-,-,-,42.377903,-72.51993,-,-,-,-,-,-,-,-,-,-,-,-
20:55,-,-,-,-,-,-,42.354813,-72.48016,-,-,-,-,42.3761,-72.519875,-,-,-,-,-,-,-,-,-,-,-,-
20:56,-,-,-,-,-,-,42.355064,-72.48007,-,-,-,-,42.374386,-72.51973,-,-,-,-,-,-,-,-,-,-,-,-
20:57,-,-,-,-,-,-,42.35615,-72.48027,-,-,-,-,42.372135,-72.519295,-,-,-,-,-,-,-,-,-,-,-,-
20:58,-,-,-,-,-,-,42.362186,-72.48802,-,-,-,-,42.37314,-72.51895,-,-,-,-,-,-,-,-,-,-,-,-
20:59,-,-,-,-,-,-,42.365955,-72.492065,-,-,-,-,42.373238,-72.51887,-,-,-,-,-,-,-,-,-,-,-,-
21:0,-,-,-,-,-,-,42.370586,-72.499176,-,-,-,-,42.373184,-72.51888,-,-,-,-,42.45761,-72.581314,-,-,-,-,-,-
21:1,-,-,-,-,-,-,42.369274,-72.50094,-,-,-,-,42.37331,-72.518936,-,-,-,-,42.457638,-72.58131,-,-,-,-,-,-
21:2,-,-,-,-,-,-,42.37168,-72.50142,-,-,-,-,42.370632,-72.51979,-,-,-,-,-,-,-,-,-,-,-,-
21:3,-,-,-,-,-,-,42.372715,-72.5012,-,-,-,-,42.361263,-72.52072,-,-,-,-,42.45836,-72.57237,-,-,-,-,-,-
21:4,-,-,-,-,-,-,42.37636,-72.50045,-,-,-,-,42.35565,-72.52084,-,-,-,-,42.454563,-72.56742,-,-,-,-,-,-
21:5,-,-,-,-,-,-,42.37579,-72.50717,-,-,-,-,42.34861,-72.520035,-,-,-,-,42.45151,-72.562775,-,-,-,-,-,-
21:6,-,-,-,-,-,-,42.37593,-72.51241,-,-,-,-,42.340286,-72.52013,-,-,-,-,42.44759,-72.55598,-,-,-,-,-,-
21:7,-,-,-,-,-,-,42.37579,-72.518036,-,-,-,-,42.33354,-72.523476,-,-,-,-,42.43712,-72.54715,-,-,-,-,-,-
21:8,-,-,-,-,-,-,42.375694,-72.51965,-,-,-,-,42.328457,-72.52417,-,-,-,-,42.42471,-72.53857,-,-,-,-,-,-
21:9,-,-,-,-,-,-,42.375946,-72.51982,-,-,-,-,42.324966,-72.52738,-,-,-,-,42.412712,-72.53749,-,-,-,-,-,-
21:10,-,-,-,-,-,-,42.378918,-72.51984,-,-,-,-,42.32529,-72.53102,-,-,-,-,42.409378,-72.535934,-,-,-,-,-,-
21:11,-,-,-,-,-,-,42.38318,-72.52056,-,-,-,-,42.32523,-72.53114,-,-,-,-,42.40774,-72.5302,-,-,-,-,-,-
21:12,-,-,-,-,-,-,42.38648,-72.522385,-,-,-,-,42.32379,-72.5284,-,-,-,-,42.403233,-72.52907,-,-,-,-,-,-
21:13,-,-,-,-,-,-,42.3888,-72.52452,-,-,-,-,42.32172,-72.53242,-,-,-,-,42.398525,-72.528076,-,-,-,-,-,-
21:14,-,-,-,-,-,-,42.391613,-72.525185,-,-,-,-,42.320175,-72.53098,-,-,-,-,42.395298,-72.527016,-,-,-,-,-,-
21:15,-,-,-,-,-,-,42.39391,-72.526085,-,-,-,-,42.316708,-72.53009,-,-,-,-,42.39341,-72.52605,-,-,-,-,-,-
21:16,-,-,-,-,-,-,42.396317,-72.52747,-,-,-,-,42.306774,-72.53062,-,-,-,-,42.391563,-72.52533,-,-,-,-,-,-
21:17,-,-,-,-,-,-,42.40136,-72.52804,-,-,-,-,42.299065,-72.52956,-,-,-,-,42.38779,-72.52384,-,-,-,-,-,-
21:18,-,-,-,-,-,-,42.404427,-72.52967,-,-,-,-,42.288986,-72.53552,-,-,-,-,42.386528,-72.52241,-,-,-,-,-,-
21:19,-,-,-,-,-,-,42.406086,-72.53228,-,-,-,-,42.285397,-72.5453,-,-,-,-,42.38288,-72.52058,-,-,-,-,-,-
21:20,-,-,-,-,-,-,42.40577,-72.53259,-,-,-,-,42.28121,-72.55655,-,-,-,-,42.378162,-72.51997,-,-,-,-,-,-
21:21,-,-,-,-,-,-,42.40575,-72.53252,-,-,-,-,42.27585,-72.56472,-,-,-,-,42.376457,-72.51991,-,-,-,-,-,-
21:22,-,-,-,-,-,-,42.405624,-72.53236,-,-,-,-,42.26729,-72.5673,-,-,-,-,-,-,-,-,-,-,-,-
21:23,-,-,-,-,-,-,42.4057,-72.53251,-,-,-,-,42.26416,-72.57205,-,-,-,-,42.367504,-72.52016,-,-,-,-,-,-
21:24,-,-,-,-,-,-,42.405674,-72.53242,-,-,-,-,42.258926,-72.57487,-,-,-,-,42.36458,-72.52059,-,-,-,-,-,-
21:25,-,-,-,-,-,-,42.40577,-72.53257,-,-,-,-,42.257874,-72.571976,-,-,-,-,-,-,-,-,-,-,-,-
21:26,-,-,-,-,-,-,42.405754,-72.53241,-,-,-,-,42.254807,-72.573044,-,-,-,-,42.351166,-72.52746,-,-,-,-,-,-
21:27,-,-,-,-,-,-,42.40531,-72.53243,-,-,-,-,42.254253,-72.574234,-,-,-,-,42.349754,-72.52783,-,-,-,-,-,-
21:28,-,-,-,-,-,-,42.40463,-72.52974,-,-,-,-,42.254307,-72.57434,-,-,-,-,42.348885,-72.5289,-,-,-,-,-,-
21:29,-,-,-,-,-,-,42.396145,-72.52766,-,-,-,-,-,-,-,-,-,-,42.348877,-72.5289,-,-,-,-,-,-
21:30,-,-,-,-,-,-,42.393337,-72.52604,-,-,-,-,-,-,-,-,-,-,42.348866,-72.52889,-,-,-,-,-,-
21:31,-,-,-,-,-,-,42.390297,-72.52502,-,-,-,-,-,-,-,-,-,-,42.348846,-72.52883,-,-,-,-,-,-
21:32,-,-,-,-,-,-,42.38735,-72.523094,-,-,-,-,-,-,-,-,-,-,42.348854,-72.528854,-,-,-,-,-,-
21:33,-,-,-,-,-,-,42.38299,-72.52053,-,-,-,-,-,-,-,-,-,-,42.348747,-72.52887,-,-,-,-,-,-
21:34,-,-,-,-,-,-,42.377876,-72.52005,-,-,-,-,-,-,-,-,-,-,42.350544,-72.5303,-,-,-,-,-,-
21:35,-,-,-,-,-,-,42.37561,-72.51936,-,-,-,-,-,-,-,-,-,-,42.351574,-72.526794,-,-,-,-,-,-
21:36,-,-,-,-,-,-,42.375774,-72.51272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21:37,-,-,-,-,-,-,42.3757,-72.50733,-,-,-,-,42.254215,-72.574196,-,-,-,-,42.366573,-72.520256,-,-,-,-,-,-
21:38,-,-,-,-,-,-,42.376274,-72.50091,-,-,-,-,42.25397,-72.57602,-,-,-,-,42.374638,-72.51969,-,-,-,-,-,-
21:39,-,-,-,-,-,-,42.37424,-72.5009,-,-,-,-,42.25671,-72.57634,-,-,-,-,42.37208,-72.51969,-,-,-,-,-,-
21:40,-,-,-,-,-,-,42.369087,-72.5018,-,-,-,-,42.262356,-72.572525,-,-,-,-,42.377407,-72.5198,-,-,-,-,-,-
21:41,-,-,-,-,-,-,42.369865,-72.49901,-,-,-,-,42.26652,-72.568405,-,-,-,-,42.379833,-72.5195,-,-,-,-,-,-
21:42,-,-,-,-,-,-,42.36977,-72.49673,-,-,-,-,42.27441,-72.56502,-,-,-,-,42.383915,-72.52104,-,-,-,-,-,-
21:43,-,-,-,-,-,-,42.36281,-72.48869,-,-,-,-,42.28168,-72.555466,-,-,-,-,42.38772,-72.5236,-,-,-,-,-,-
21:44,-,-,-,-,-,-,42.35704,-72.482895,-,-,-,-,42.28583,-72.54317,-,-,-,-,42.387695,-72.52355,-,-,-,-,-,-
21:45,-,-,-,-,-,-,42.35334,-72.47722,-,-,-,-,42.291515,-72.5325,-,-,-,-,42.387684,-72.523544,-,-,-,-,-,-
21:46,-,-,-,-,-,-,42.354717,-72.48011,-,-,-,-,42.30203,-72.52763,-,-,-,-,42.39131,-72.52524,-,-,-,-,-,-
21:47,-,-,-,-,-,-,42.354717,-72.4802,-,-,-,-,42.3085,-72.52966,-,-,-,-,42.394047,-72.52608,-,-,-,-,-,-
21:48,-,-,-,-,-,-,42.35479,-72.48022,-,-,-,-,42.31616,-72.53027,-,-,-,-,42.394974,-72.52675,-,-,-,-,-,-
21:49,-,-,-,-,-,-,42.354694,-72.48008,-,-,-,-,42.320385,-72.53445,-,-,-,-,42.397755,-72.52792,-,-,-,-,-,-
21:50,-,-,-,-,-,-,42.35474,-72.48015,-,-,-,-,42.322136,-72.52994,-,-,-,-,42.403706,-72.529335,-,-,-,-,-,-
21:51,-,-,-,-,-,-,42.35475,-72.48018,-,-,-,-,42.32516,-72.52999,-,-,-,-,42.409046,-72.53063,-,-,-,-,-,-
21:52,-,-,-,-,-,-,42.35473,-72.48013,-,-,-,-,42.324978,-72.53054,-,-,-,-,42.409706,-72.534,-,-,-,-,-,-
21:53,-,-,-,-,-,-,42.354843,-72.48002,-,-,-,-,42.323307,-72.524895,-,-,-,-,42.41529,-72.53711,-,-,-,-,-,-
21:54,-,-,-,-,-,-,42.354713,-72.480125,-,-,-,-,42.33319,-72.523544,-,-,-,-,42.42724,-72.54012,-,-,-,-,-,-
21:55,-,-,-,-,-,-,42.354713,-72.48012,-,-,-,-,42.340687,-72.519936,-,-,-,-,42.43934,-72.54848,-,-,-,-,-,-
21:56,-,-,-,-,-,-,42.354725,-72.48011,-,-,-,-,42.345604,-72.520454,-,-,-,-,42.44876,-72.55797,-,-,-,-,-,-
21:57,-,-,-,-,-,-,42.355858,-72.480286,-,-,-,-,42.35405,-72.52059,-,-,-,-,42.452305,-72.56364,-,-,-,-,-,-
21:58,-,-,-,-,-,-,42.361824,-72.48788,-,-,-,-,42.363865,-72.52073,-,-,-,-,42.45785,-72.569534,-,-,-,-,-,-
21:59,-,-,-,-,-,-,42.36724,-72.49313,-,-,-,-,42.372253,-72.51871,-,-,-,-,42.466393,-72.578995,-,-,-,-,-,-
