2007-11-04,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y
18:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.331844,-72.62232,-,-,42.31905,-72.528114,-,-,-,-,42.375763,-72.51808,-,-
18:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324505,-72.62521,-,-,42.31052,-72.5298,-,-,-,-,42.375763,-72.51808,-,-
18:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32215,-72.6263,-,-,42.30411,-72.528,-,-,-,-,42.375763,-72.51808,-,-
18:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319714,-72.62935,-,-,42.29578,-72.531235,-,-,-,-,42.375763,-72.51808,-,-
18:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31921,-72.63027,-,-,42.28742,-72.5391,-,-,-,-,42.375763,-72.51808,-,-
18:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31773,-72.63281,-,-,42.283104,-72.55192,-,-,-,-,-,-,-,-
18:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317745,-72.63377,-,-,42.278038,-72.56144,-,-,-,-,42.375763,-72.51808,-,-
18:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31874,-72.63585,-,-,42.26952,-72.56605,-,-,-,-,42.375763,-72.51808,-,-
18:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319893,-72.63804,-,-,42.264587,-72.572014,-,-,-,-,-,-,-,-
18:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31864,-72.63584,-,-,42.25905,-72.57483,-,-,-,-,42.375763,-72.51808,-,-
18:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317814,-72.63447,-,-,42.257423,-72.57194,-,-,-,-,42.375763,-72.51808,-,-
18:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317745,-72.63325,-,-,42.254196,-72.57413,-,-,-,-,42.375763,-72.51808,-,-
18:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31944,-72.62972,-,-,42.254124,-72.57427,-,-,-,-,42.375763,-72.51808,-,-
18:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32159,-72.62717,-,-,42.254093,-72.57432,-,-,-,-,42.375763,-72.51808,-,-
18:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.323887,-72.62517,-,-,42.25416,-72.5742,-,-,-,-,42.375763,-72.51808,-,-
18:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.331135,-72.62288,-,-,42.254124,-72.57419,-,-,-,-,42.375763,-72.51808,-,-
18:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3349,-72.619484,-,-,42.254147,-72.574234,-,-,-,-,42.375763,-72.51808,-,-
18:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.338383,-72.61022,-,-,42.254112,-72.57428,-,-,-,-,42.375763,-72.51808,-,-
18:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.336624,-72.60105,-,-,42.25413,-72.57423,-,-,-,-,42.375763,-72.51808,-,-
18:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.334373,-72.58839,-,-,42.254112,-72.57421,-,-,-,-,42.375763,-72.51808,-,-
18:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.332306,-72.57816,-,-,42.25415,-72.57426,-,-,-,-,42.375763,-72.51808,-,-
18:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329327,-72.568855,-,-,42.254147,-72.57423,-,-,-,-,42.375763,-72.51808,-,-
18:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.327312,-72.558556,-,-,42.25415,-72.57422,-,-,-,-,-,-,-,-
18:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321095,-72.54842,-,-,42.25416,-72.57422,-,-,-,-,42.375763,-72.51808,-,-
18:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320454,-72.53579,-,-,42.254158,-72.57422,-,-,-,-,42.375763,-72.51808,-,-
19:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32108,-72.533646,-,-,42.254166,-72.57429,-,-,-,-,-,-,-,-
19:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321808,-72.532196,-,-,42.25349,-72.574776,-,-,-,-,42.375763,-72.51808,-,-
19:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322266,-72.52967,-,-,42.25555,-72.576706,-,-,-,-,-,-,-,-
19:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32508,-72.529175,-,-,42.2586,-72.575386,-,-,-,-,-,-,-,-
19:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32529,-72.53112,-,-,42.264515,-72.57196,-,-,-,-,42.375763,-72.51808,-,-
19:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325047,-72.5287,-,-,42.270275,-72.56589,-,-,-,-,-,-,-,-
19:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322098,-72.52993,-,-,42.278206,-72.56126,-,-,-,-,-,-,-,-
19:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321167,-72.53433,-,-,42.28303,-72.55209,-,-,-,-,42.375763,-72.51808,-,-
19:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32032,-72.53436,-,-,42.28692,-72.54026,-,-,-,-,42.375763,-72.51808,-,-
19:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31921,-72.527985,-,-,42.29459,-72.531105,-,-,-,-,42.375763,-72.51808,-,-
19:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31242,-72.5305,-,-,42.30451,-72.52795,-,-,-,-,42.375763,-72.51808,-,-
19:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.30513,-72.52866,-,-,42.311802,-72.53024,-,-,-,-,42.375763,-72.51808,-,-
19:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.294685,-72.531265,-,-,42.319168,-72.52802,-,-,-,-,42.375763,-72.51808,-,-
19:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28699,-72.54014,-,-,42.320606,-72.53442,-,-,-,-,42.375763,-72.51808,-,-
19:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28289,-72.55249,-,-,42.321804,-72.53227,-,-,-,-,42.375763,-72.51808,-,-
19:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.278072,-72.56148,-,-,42.32495,-72.5287,-,-,-,-,-,-,-,-
19:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.269875,-72.566,-,-,42.32515,-72.530975,-,-,-,-,42.375763,-72.51808,-,-
19:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26564,-72.57179,-,-,42.323647,-72.52648,-,-,-,-,42.375763,-72.51808,-,-
19:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.259224,-72.57472,-,-,42.32926,-72.52412,-,-,-,-,42.375763,-72.51808,-,-
19:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.257965,-72.57295,-,-,42.33921,-72.520546,-,-,-,-,42.375763,-72.51808,-,-
19:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25686,-72.57212,-,-,42.342667,-72.52009,-,-,-,-,42.375763,-72.51808,-,-
19:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254204,-72.57418,-,-,42.352272,-72.520645,-,-,-,-,42.375763,-72.51808,-,-
19:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.253685,-72.57527,-,-,42.35782,-72.520905,-,-,-,-,42.375763,-72.51808,-,-
19:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.256203,-72.57655,-,-,42.36749,-72.520164,-,-,-,-,42.375763,-72.51808,-,-
19:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25996,-72.573586,-,-,42.372528,-72.51874,-,-,-,-,42.375763,-72.51808,-,-
19:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.266857,-72.57093,-,-,42.37332,-72.51963,-,-,-,-,-,-,-,-
19:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27243,-72.56547,-,-,42.374645,-72.519875,-,-,-,-,-,-,-,-
19:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.279926,-72.55918,-,-,42.375828,-72.51983,-,-,-,-,42.375763,-72.51808,-,-
19:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28444,-72.54872,-,-,42.377266,-72.51964,-,-,-,-,42.375763,-72.51808,-,-
19:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28866,-72.53716,-,-,42.37998,-72.51952,-,-,-,-,42.375763,-72.51808,-,-
19:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29743,-72.53084,-,-,42.38592,-72.52233,-,-,-,-,42.375763,-72.51808,-,-
19:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.30636,-72.530136,-,-,42.38574,-72.52522,-,-,-,-,42.375763,-72.51808,-,-
19:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.314426,-72.5309,-,-,42.38711,-72.52644,-,-,-,-,42.375763,-72.51808,-,-
19:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319817,-72.52928,-,-,42.387165,-72.526505,-,-,-,-,42.375763,-72.51808,-,-
19:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321026,-72.53365,-,-,42.38547,-72.52486,-,-,-,-,42.375763,-72.51808,-,-
19:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321934,-72.53196,-,-,42.381752,-72.51961,-,-,-,-,-,-,-,-
19:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32228,-72.529564,-,-,42.379353,-72.51973,-,-,-,-,-,-,-,-
19:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325153,-72.529465,-,-,42.377926,-72.519905,-,-,-,-,-,-,-,-
19:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325268,-72.53105,-,-,42.37611,-72.51984,-,-,-,-,-,-,-,-
19:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325302,-72.53103,-,-,42.374405,-72.5198,-,-,-,-,42.375763,-72.51808,-,-
19:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32511,-72.530045,-,-,42.37216,-72.51958,-,-,-,-,42.375763,-72.51808,-,-
19:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322617,-72.52886,-,-,42.373177,-72.51888,-,-,-,-,42.375763,-72.51808,-,-
19:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32171,-72.533295,-,-,42.369385,-72.51989,-,-,-,-,42.375763,-72.51808,-,-
19:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32117,-72.53412,-,-,42.36,-72.52081,-,-,-,-,42.375763,-72.51808,-,-
19:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3197,-72.54033,-,-,42.354126,-72.520584,-,-,-,-,-,-,-,-
19:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3226,-72.55283,-,-,42.345123,-72.52047,-,-,-,-,42.375763,-72.51808,-,-
19:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329723,-72.561554,-,-,42.33648,-72.52245,-,-,-,-,42.375763,-72.51808,-,-
19:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.330334,-72.57246,-,-,42.325584,-72.5245,-,-,-,-,42.375763,-72.51808,-,-
19:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.333286,-72.5795,-,-,42.325146,-72.52841,-,-,-,-,42.375763,-72.51808,-,-
19:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33444,-72.589935,-,-,42.325237,-72.530945,-,-,-,-,42.375763,-72.51808,-,-
19:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.336685,-72.601265,-,-,42.325275,-72.53099,-,-,-,-,-,-,-,-
19:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33941,-72.60836,-,-,42.325314,-72.53102,-,-,-,-,42.375763,-72.51808,-,-
19:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3394,-72.60966,-,-,42.324482,-72.52868,-,-,-,-,42.375763,-72.51808,-,-
19:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.334187,-72.62036,-,-,42.32192,-72.53067,-,-,-,-,42.375763,-72.51808,-,-
19:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.326534,-72.62518,-,-,42.32106,-72.533646,-,-,-,-,-,-,-,-
19:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32082,-72.628204,-,-,42.32024,-72.53293,-,-,-,-,-,-,-,-
19:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317635,-72.6324,-,-,42.31958,-72.52874,-,-,-,-,-,-,-,-
19:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3192,-72.63642,-,-,42.31734,-72.529854,-,-,-,-,-,-,-,-
19:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31999,-72.63793,-,-,42.307896,-72.530136,-,-,-,-,-,-,-,-
19:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31967,-72.63764,-,-,42.30033,-72.52883,-,-,-,-,-,-,-,-
20:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31966,-72.63766,-,-,42.289387,-72.534454,-,-,-,-,-,-,-,-
20:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319565,-72.637695,-,-,42.285183,-72.54668,-,-,-,-,-,-,-,-
20:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317844,-72.63502,-,-,42.280655,-72.55807,-,-,-,-,-,-,-,-
20:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317684,-72.63293,-,-,42.275146,-72.56497,-,-,-,-,42.375763,-72.51808,-,-
20:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31932,-72.62979,-,-,42.26654,-72.56949,-,-,-,-,42.375763,-72.51808,-,-
20:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321537,-72.62711,-,-,42.260574,-72.572975,-,-,-,-,42.375763,-72.51808,-,-
20:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325542,-72.62516,-,-,42.258022,-72.57294,-,-,-,-,42.375763,-72.51808,-,-
20:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.332363,-72.62178,-,-,42.256123,-72.57218,-,-,-,-,42.375763,-72.51808,-,-
20:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.337666,-72.61631,-,-,42.25421,-72.57416,-,-,-,-,42.375763,-72.51808,-,-
20:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3377,-72.60703,-,-,42.25421,-72.574165,-,-,-,-,42.375763,-72.51808,-,-
20:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3346,-72.59395,-,-,42.25411,-72.57418,-,-,-,-,42.375763,-72.51808,-,-
20:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33392,-72.58257,-,-,42.254242,-72.57423,-,-,-,-,42.375763,-72.51808,-,-
20:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.330605,-72.5733,-,-,42.25423,-72.57421,-,-,-,-,42.375763,-72.51808,-,-
20:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33016,-72.56312,-,-,42.254253,-72.574234,-,-,-,-,42.375763,-72.51808,-,-
20:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32372,-72.55431,-,-,42.254265,-72.574234,-,-,-,-,42.375763,-72.51808,-,-
20:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319603,-72.54272,-,-,42.254234,-72.57422,-,-,-,-,42.375763,-72.51808,-,-
20:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32041,-72.534294,-,-,42.254192,-72.57418,-,-,-,-,-,-,-,-
20:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3217,-72.5342,-,-,42.254143,-72.57423,-,-,-,-,-,-,-,-
20:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32221,-72.52972,-,-,42.25428,-72.57718,-,-,-,-,-,-,-,-
20:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32517,-72.52889,-,-,42.25773,-72.57588,-,-,-,-,-,-,-,-
20:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32536,-72.53117,-,-,42.26062,-72.57294,-,-,-,-,-,-,-,-
20:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325306,-72.53115,-,-,42.266552,-72.569466,-,-,-,-,-,-,-,-
20:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324604,-72.52867,-,-,42.274403,-72.565,-,-,-,-,-,-,-,-
20:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32191,-72.53073,-,-,42.28063,-72.558205,-,-,-,-,-,-,-,-
20:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320766,-72.53378,-,-,42.285095,-72.54695,-,-,-,-,-,-,-,-
20:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320213,-72.5339,-,-,42.289097,-72.535805,-,-,-,-,-,-,-,-
20:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317757,-72.52951,-,-,42.298634,-72.5301,-,-,-,-,-,-,-,-
20:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.308475,-72.52955,-,-,42.30633,-72.52993,-,-,-,-,-,-,-,-
20:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.300606,-72.52861,-,-,42.31475,-72.53083,-,-,-,-,-,-,-,-
20:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.289795,-72.53397,-,-,42.320225,-72.53099,-,-,-,-,-,-,-,-
20:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.285213,-72.54672,-,-,42.32173,-72.53348,-,-,-,-,-,-,-,-
20:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.280605,-72.55817,-,-,42.322323,-72.52935,-,-,-,-,-,-,-,-
20:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27366,-72.565155,0.0,-0.0,42.3253,-72.5309,-,-,-,-,-,-,-,-
20:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26673,-72.570885,-,-,42.32509,-72.52904,-,-,-,-,-,-,-,-
20:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.259617,-72.57417,-,-,42.32331,-72.52487,-,-,-,-,-,-,-,-
20:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25835,-72.57383,-,-,42.333107,-72.523506,-,-,-,-,-,-,-,-
20:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.255913,-72.57238,-,-,42.34079,-72.51986,-,-,-,-,-,-,-,-
20:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.34378,-72.52041,-,-,-,-,-,-,-,-
20:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.352036,-72.52068,-,-,-,-,-,-,-,-
20:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.36154,-72.52081,-,-,-,-,-,-,-,-
20:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.36574,-72.52039,-,-,-,-,-,-,-,-
20:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2542,-72.57422,-,-,42.37225,-72.51967,-,-,-,-,-,-,-,-
20:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.257915,-72.57589,-,-,42.37294,-72.51878,-,-,-,-,-,-,-,-
20:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.260464,-72.57307,-,-,42.374496,-72.51973,-,-,-,-,-,-,-,-
20:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26671,-72.57049,-,-,42.377434,-72.51981,-,-,-,-,-,-,-,-
20:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.273003,-72.56534,-,-,42.381264,-72.51924,-,-,-,-,-,-,-,-
20:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2804,-72.55868,-,-,42.385902,-72.52226,-,-,-,-,-,-,-,-
20:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28437,-72.54867,-,-,42.38661,-72.525536,-,-,-,-,-,-,-,-
20:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28877,-72.53696,-,-,42.38714,-72.52642,-,-,-,-,-,-,-,-
20:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.297997,-72.53056,-,-,42.38713,-72.52648,-,-,-,-,-,-,-,-
20:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.307194,-72.53075,-,-,42.387028,-72.52655,-,-,-,-,-,-,-,-
20:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.315685,-72.530426,-,-,42.38666,-72.52624,-,-,-,-,-,-,-,-
20:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32032,-72.53229,-,-,42.385773,-72.52217,-,-,-,-,-,-,-,-
20:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32126,-72.53381,-,-,42.380917,-72.51933,-,-,-,-,-,-,-,-
20:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321915,-72.53169,-,-,42.37786,-72.519936,-,-,-,-,-,-,-,-
20:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32447,-72.528656,-,-,42.374844,-72.51991,-,-,-,-,-,-,-,-
20:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325253,-72.53099,-,-,42.373394,-72.519905,-,-,-,-,-,-,-,-
20:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325268,-72.53102,-,-,42.373085,-72.51881,-,-,-,-,-,-,-,-
20:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32384,-72.52843,-,-,42.373066,-72.51888,-,-,-,-,-,-,-,-
20:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321926,-72.53085,-,-,42.373203,-72.51878,-,-,-,-,-,-,-,-
21:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32094,-72.533646,-,-,42.37308,-72.51892,-,-,-,-,-,-,-,-
21:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32043,-72.53693,-,-,42.373234,-72.51932,-,-,42.457695,-72.58153,-,-,-,-
21:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32133,-72.549164,-,-,42.36856,-72.520065,-,-,42.45783,-72.58185,-,-,-,-
21:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.328594,-72.56003,-,-,42.359203,-72.52087,-,-,42.458534,-72.57368,-,-,-,-
21:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329353,-72.568306,-,-,42.35016,-72.51984,-,-,42.456257,-72.56931,-,-,-,-
21:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.331985,-72.5779,-,-,42.341324,-72.51993,-,-,-,-,-,-,-,-
21:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.334476,-72.58895,-,-,42.337196,-72.52186,-,-,-,-,-,-,-,-
21:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33673,-72.60118,-,-,42.33249,-72.52363,-,-,-,-,-,-,-,-
21:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33944,-72.60836,-,-,42.32329,-72.52486,-,-,-,-,-,-,-,-
21:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33761,-72.61656,-,-,42.32526,-72.530594,-,-,-,-,-,-,-,-
21:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33396,-72.62068,-,-,42.325336,-72.53103,-,-,-,-,-,-,-,-
21:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33001,-72.62357,-,-,42.325024,-72.53109,-,-,-,-,-,-,-,-
21:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32267,-72.625465,-,-,42.32238,-72.52934,-,-,-,-,-,-,-,-
21:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32067,-72.62818,-,-,42.321785,-72.53395,-,-,-,-,-,-,-,-
21:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31958,-72.62976,-,-,42.319668,-72.528885,-,-,-,-,-,-,-,-
21:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317783,-72.63275,-,-,42.3137,-72.53085,-,-,-,-,-,-,-,-
21:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318775,-72.63586,-,-,42.30538,-72.52904,-,-,-,-,-,-,-,-
21:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319847,-72.63787,-,-,42.295395,-72.5312,-,-,-,-,-,-,-,-
21:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319664,-72.63757,-,-,42.28744,-72.539085,-,-,-,-,-,-,-,-
21:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319633,-72.63751,-,-,42.283535,-72.55087,-,-,-,-,-,-,-,-
21:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319607,-72.637566,-,-,42.27881,-72.56,-,-,-,-,-,-,-,-
21:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318054,-72.635216,-,-,42.271286,-72.565704,-,-,-,-,-,-,-,-
21:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31775,-72.63323,-,-,42.266483,-72.571526,-,-,-,-,-,-,-,-
21:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319412,-72.62984,-,-,42.259483,-72.574455,-,-,-,-,-,-,-,-
21:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322117,-72.62643,-,-,42.25804,-72.57299,-,-,-,-,-,-,-,-
